check	subject	session	modality	original_file	replacement_file	destination	audit_status	status	detail
anatomical_replacement_audit	sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	sub-082/ses-01/anat/sub-082_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	sub-082/ses-01/anat/sub-082_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-082	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	sub-082/ses-01/anat/sub-082_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	sub-083/ses-01/anat/sub-083_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-083	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	sub-083/ses-01/anat/sub-083_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	sub-084/ses-01/anat/sub-084_ses-01_run-01_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	sub-084/ses-01/anat/sub-084_ses-01_run-02_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-084	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	sub-084/ses-01/anat/sub-084_ses-01_run-03_T1w.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-001	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	sub-001/ses-01/anat/sub-001_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-001	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	sub-001/ses-02/anat/sub-001_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-002	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	sub-002/ses-01/anat/sub-002_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-002	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	sub-002/ses-02/anat/sub-002_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-003	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	sub-003/ses-01/anat/sub-003_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-003	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	sub-003/ses-02/anat/sub-003_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-004	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	sub-004/ses-01/anat/sub-004_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-004	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	sub-004/ses-02/anat/sub-004_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-005	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	sub-005/ses-01/anat/sub-005_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-005	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	sub-005/ses-02/anat/sub-005_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-006	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	sub-006/ses-01/anat/sub-006_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-006	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	sub-006/ses-02/anat/sub-006_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-007	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	sub-007/ses-01/anat/sub-007_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-007	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	sub-007/ses-02/anat/sub-007_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-008	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	sub-008/ses-01/anat/sub-008_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-008	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	sub-008/ses-02/anat/sub-008_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-009	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	sub-009/ses-01/anat/sub-009_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-009	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	sub-009/ses-02/anat/sub-009_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-010	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	sub-010/ses-01/anat/sub-010_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-011	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	sub-011/ses-01/anat/sub-011_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-011	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	sub-011/ses-02/anat/sub-011_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-012	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	sub-012/ses-01/anat/sub-012_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-012	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	sub-012/ses-02/anat/sub-012_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-013	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	sub-013/ses-01/anat/sub-013_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-014	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	sub-014/ses-01/anat/sub-014_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-015	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	sub-015/ses-01/anat/sub-015_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-015	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	sub-015/ses-02/anat/sub-015_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-016	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	sub-016/ses-01/anat/sub-016_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-016	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	sub-016/ses-02/anat/sub-016_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-017	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	sub-017/ses-01/anat/sub-017_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-017	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	sub-017/ses-02/anat/sub-017_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-019	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	sub-019/ses-01/anat/sub-019_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-019	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	sub-019/ses-02/anat/sub-019_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-020	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	sub-020/ses-01/anat/sub-020_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-021	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	sub-021/ses-01/anat/sub-021_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-021	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	sub-021/ses-02/anat/sub-021_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-022	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	sub-022/ses-01/anat/sub-022_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-022	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	sub-022/ses-02/anat/sub-022_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-023	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	sub-023/ses-01/anat/sub-023_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-023	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	sub-023/ses-02/anat/sub-023_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-024	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	sub-024/ses-02/anat/sub-024_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-025	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	sub-025/ses-01/anat/sub-025_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-025	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	sub-025/ses-02/anat/sub-025_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-026	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	sub-026/ses-01/anat/sub-026_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-026	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	sub-026/ses-02/anat/sub-026_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-027	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	sub-027/ses-01/anat/sub-027_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-027	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	sub-027/ses-02/anat/sub-027_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-028	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	sub-028/ses-01/anat/sub-028_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-028	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	sub-028/ses-02/anat/sub-028_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-029	ses-01	FLAIR	/lustre07/scratch/alexrees/bids/sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	sub-029/ses-01/anat/sub-029_ses-01_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
anatomical_replacement_audit	sub-029	ses-02	FLAIR	/lustre07/scratch/alexrees/bids/sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	/lustre07/scratch/alexrees/derivatives/defacing/sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	sub-029/ses-02/anat/sub-029_ses-02_run-01_FLAIR.nii.gz	WOULD_REPLACE	OK	
